city_name,hotel_name,rating_category,hotel_rating,num_reviews,location,availability_status,link,currency,link_domain
Negombo,Optimum Residencies,Fabulous,8.98,1734,Negombo,Available,https://www.booking.comhttps://www.booking.com/hotel/lk/optimum-residencies.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9uZWdvbWJvSDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCuKj4xwbAAgHSAiRiNzE1Nzc4Yy0zNjI4LTQyMDMtYjJhNC00YzE0YzU2MmNkYTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=94d257dc6de6018b&srepoch=1761481785&from=searchresults,Pkr,Booking.Com
Newcastle (Uk),Hampton By Hilton Newcastle,Very Good,8.48,4927,"Newcastle City Centre, Newcastle upon Tyne",Available,https://www.booking.com/hotel/gb/hampton-by-hilton-newcastle.en-gb.html,Pkr,Booking.Com
Dublin,Taylor-Ortiz Hotel,Very Good,8.2,2987,779 Spencer Inlet,Unavailable,https://www.booking.com/hotel/f7096fe2.html,Pkr,Booking.Com
Imola,Villa Montrona Rr,Very Good,8.18,127,Imola,Available,https://www.booking.com/hotel/it/villa-montrona-rr.en-gb.html,Pkr,Booking.Com
Petrich,White Grapes Apartment,Exceptional,9.99,18,Petrich,Available,https://www.booking.com/hotel/bg/white-grapes-apartment-petrich.en-gb.html,Pkr,Booking.Com
Honolulu-Suburb,Halepuna Waikiki By Halekulani - No Resort Fee,Superb,9.19,2865,"Waikiki, Honolulu",Available,https://www.booking.com/hotel/us/halepuna-waikiki-by-halekulani.en-gb.html,Pkr,Booking.Com
Amsterdam,Johnson-Bray Hotel,Poor,5.6,3798,6609 Phillips Ranch Apt. 803,Available,https://www.booking.com/hotel/1e287544.html,Pkr,Booking.Com
Nicosia,Nicosia Central Park Residences,Superb,9.49,507,Nicosia,Available,https://www.booking.comhttps://www.booking.com/hotel/cy/central-park-residence.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9uaWNvc2lhSDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCtK_0xwbAAgHSAiQ1MWRkYjMxNC04YWUyLTQwZTktYjg1NC02ODIyMjcxYWVjNzPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=7ee3825a16330043&srepoch=1761417141&from=searchresults,Pkr,Booking.Com
Guangzhou,Baiyun Hotel Guangzhou,Very Good,8.58,2342,"Yue Xiu, Guangzhou (East Huanshi Road)",Available,https://www.booking.com/hotel/cn/zui-jia-xi-fang-yan-zhou-bai-yun-bin-guan.en-gb.html,Pkr,Booking.Com
Macau,Four Seasons Hotel Macao,Superb,9.49,539,"Cotai, Macau",Available,https://www.booking.com/hotel/mo/four-seasons-macao-cotai-strip.en-gb.html,Pkr,Booking.Com
Berlin,"Bell, Ponce and Patrick Hotel",Average,6.9,284,59298 Lynn Drive,Available,https://www.booking.com/hotel/1db6cd6c.html,Pkr,Booking.Com
Kodaikanal,Glen Mist,Superb,9.29,9,Kodaikānāl,Available,https://www.booking.com/hotel/in/glen-mist.en-gb.html,Pkr,Booking.Com
La Rochelle,Ibis Styles La Rochelle Centre Vieux Port,Very Good,8.28,1349,"La Rochelle City Centre, La Rochelle",Available,https://www.booking.com/hotel/fr/ibis-la-rochelle-centre.en-gb.html,Pkr,Booking.Com
Rome,Payne-Morales Hotel,Good,7,971,22265 Evans Extensions,Available,https://www.booking.com/hotel/25f162b0.html,Pkr,Booking.Com
Nicosia-Suburb,Top Floor Apartment In Nicosia With View!,Fabulous,8.68,117,Nicosia,Available,https://www.booking.com/hotel/cy/luxury-apartment-in-nicosia-nicosia12.en-gb.html,Pkr,Booking.Com
Tunis-Suburb,Hotel Mã©Tropole Rã©Sidence,Good,7.87,509,"Bab Bhar, Tunis",Available,https://www.booking.com/hotel/tn/metropole-residence.en-gb.html,Pkr,Booking.Com
Oldenburg,Designhotel Rosenbohm,Fabulous,8.78,464,Oldenburg,Available,https://www.booking.com/hotel/de/rosenbohm.en-gb.html,Pkr,Booking.Com
Barcelona,Smith-Case Hotel,Good,7.7,3100,834 Harris Orchard Apt. 812,Unavailable,https://www.booking.com/hotel/4ac1b8ab.html,Pkr,Booking.Com
Reading-Suburb,Sure Hotel By Best Western Reading,Good,7.67,2671,Reading,Available,https://www.booking.com/hotel/gb/readingcomfortinn.en-gb.html,Pkr,Booking.Com
Kigali,All Inn Lodge,Superb,9.09,79,Kigali,Available,https://www.booking.comhttps://www.booking.com/hotel/rw/the-vibrant-lodge-gacuriro.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9raWdhbGlIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKZmfjHBsACAdICJGRmMTBmM2ZhLWY1NDEtNGE3Yi04NzdiLTY2ZjY0ZTAxZTg2MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=befc540ce84902c2&srepoch=1761479834&from=searchresults,Pkr,Booking.Com
Johannesburg,Hyde Park Retreat,Good,7.77,39,"Sandton, Johannesburg",Available,https://www.booking.com/hotel/za/montdor-sandton.en-gb.html,Pkr,Booking.Com
Rome,Smith-Blackwell Hotel,Excellent,9.1,807,3599 Brandon Overpass Suite 776,Available,https://www.booking.com/hotel/7134b127.html,Pkr,Booking.Com
Rabat-Suburb,Yourplace Rabat Agdal 1 - Cozy Residence,Very Good,8.28,207,"Agdal-Ryad, Rabat",Available,https://www.booking.com/hotel/ma/cozy-apart-2br-parking-fastwifi-3mn-walk-mall.en-gb.html,Pkr,Booking.Com
Seongnam,Wirye Militopia Hotel By Marine,Very Good,8.08,178,Seongnam,Available,https://www.booking.com/hotel/kr/militopia.en-gb.html,Pkr,Booking.Com
Edinburgh,Hampton By Hilton Edinburgh West End,Very Good,8.28,6583,"Edinburgh City Centre, Edinburgh",Available,https://www.booking.com/hotel/gb/hampton-by-hilton-edinburgh-west-end.en-gb.html,Pkr,Booking.Com
Rome,Alvarado and Sons Hotel,Average,6.6,2004,2249 Sergio Lake,Available,https://www.booking.com/hotel/6fe76389.html,Pkr,Booking.Com
Manta,Oro Verde Manta,Superb,9.49,702,Manta,Available,https://www.booking.com/hotel/ec/oro-verde-manta.en-gb.html,Pkr,Booking.Com
Gilgit,Gilgit Serena Hotel,Fabulous,8.98,187,Gilgit,Available,https://www.booking.com/hotel/pk/gilgit-serena.en-gb.html,Pkr,Booking.Com
Penang-Suburb,Macalister Hotel Managed By The Ascott Limited,Very Good,8.28,520,George Town,Available,https://www.booking.com/hotel/my/macalister.en-gb.html,Pkr,Booking.Com
Brussels,Smith-Todd Hotel,Poor,5.4,1551,75492 Heather Plaza,Available,https://www.booking.com/hotel/f9234228.html,Pkr,Booking.Com
Perugia,Welchome - Suites,Superb,9.19,261,"Old Town, Perugia",Available,https://www.booking.com/hotel/it/welchome-suites.en-gb.html,Pkr,Booking.Com
Riyadh,Narcissus The Royal Hotel,Superb,9.39,2042,"Al Olaya, Riyadh",Available,https://www.booking.comhttps://www.booking.com/hotel/sa/nrsys-dh-rwyl-lryd.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9yaXlhZGhIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALisPTHBsACAdICJGNiMThkOWY5LTZlZTYtNGZhZS1iMzUxLTM0ODAzMzFlODEzNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=fa2b82b174e40453&srepoch=1761417315&from=searchresults,Pkr,Booking.Com
Lyon,Les Cocons Heritages,Good,7.77,463,"3rd arr., Lyon",Available,https://www.booking.com/hotel/fr/les-cocons-heritage.en-gb.html,Pkr,Booking.Com
Dublin,Joseph-Hill Hotel,Good,7.2,1848,074 Johnson Lodge Suite 035,Available,https://www.booking.com/hotel/d5a64528.html,Pkr,Booking.Com
Málaga-Suburb,Villa Misty Cliffs,Exceptional,9.59,43,Scarborough,Available,https://www.booking.com/hotel/za/villa-misty-cliffs.en-gb.html,Pkr,Booking.Com
Aomori,Hotel Jogakura,Fabulous,8.68,258,Aomori,Available,https://www.booking.com/hotel/jp/jogakura.en-gb.html,Pkr,Booking.Com
Rodez,Le Saint Cyrice,Very Good,8.48,53,Rodez,Available,https://www.booking.com/hotel/fr/le-saint-cyrice.en-gb.html,Pkr,Booking.Com
Phuket,Hicks-Hawkins Hotel,Poor,5.4,1510,02194 Alex Track Suite 237,Available,https://www.booking.com/hotel/8165906c.html,Pkr,Booking.Com
Tokyo,Ueno Retro Flower - Ueno Okachimachi,Fabulous,8.78,63,"Bunkyo, Tokyo (Ueno)",Available,https://www.booking.com/hotel/jp/ueno-retro-flower-shang-ye-yu-tu-ting-dong-jing-du.en-gb.html,Pkr,Booking.Com
Koh Samui Towns,Sea Valley Resort,Superb,9.09,1214,Lipa Noi,Available,https://www.booking.com/hotel/th/sea-valley-spa.en-gb.html,Pkr,Booking.Com
Almaty,Les Mini Hotel,Fabulous,8.78,855,Almaty,Available,https://www.booking.com/hotel/kz/les-hostel.en-gb.html,Pkr,Booking.Com
Rome,Jones-Moore Hotel,Very Good,8.2,1527,125 Patterson Meadows Suite 666,Unavailable,https://www.booking.com/hotel/54849e91.html,Pkr,Booking.Com
Zagreb,Hotel Park 45,Fabulous,8.98,3061,"Lower Town, Zagreb",Available,https://www.booking.comhttps://www.booking.com/hotel/hr/park-45.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF96YWdyZWJIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALQrfTHBsACAdICJGM3OGVlMWNkLTlhZDEtNDM5ZC04YjZhLTVmYzFkMDQwNjE5ZNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=5cb781e89294042d&srepoch=1761416913&from=searchresults,Pkr,Booking.Com
Surat,Hotel El Magnifico,Fabulous,8.88,79,Surat,Available,https://www.booking.com/hotel/in/el-magnifico-surat.en-gb.html,Pkr,Booking.Com
Rome,"Taylor, Burke and Black Hotel",Average,6,1473,7058 Jennifer Throughway Apt. 947,Available,https://www.booking.com/hotel/8b6eadc5.html,Pkr,Booking.Com
Costa Del Sol Towns,"Casaflex, Adosado Lo Cea , Rincon Victoria",Fabulous,8.98,9,Torre de Benagalbón,Available,https://www.booking.com/hotel/es/casaflex-adosado-lo-cea-rincon-victoria.en-gb.html,Pkr,Booking.Com
Craiova,Prestige Boutique Hotel Craiova,Superb,9.19,977,Craiova,Available,https://www.booking.com/hotel/ro/prestige-boutique-craiova.en-gb.html,Pkr,Booking.Com
Artemida,"Emvi Apartments Vii Near Airport,Port And Sea",Superb,9.49,41,Artemida,Available,https://www.booking.com/hotel/gr/emvi-apartments-vii-near-airport-port-and-sea.en-gb.html,Pkr,Booking.Com
Barcelona,"Frey, Porter and Washington Hotel",Very Good,8,3927,705 Jennifer Mills,Available,https://www.booking.com/hotel/f8115e7a.html,Pkr,Booking.Com
Lienz,Hotel Moarhof,Superb,9.09,692,Lienz,Available,https://www.booking.com/hotel/at/moarhof.en-gb.html,Pkr,Booking.Com
Kuching,Armadale Residence 3R3B Gala City Airport,Exceptional,9.69,30,Kuching,Available,https://www.booking.com/hotel/my/armadale-residence-gala-city-3r3b-10guest-airport.en-gb.html,Pkr,Booking.Com
Porto-Suburb,Rva - Clerigos Apartments,Superb,9.09,2518,"União de Freguesias do Centro, Porto",Available,https://www.booking.com/hotel/pt/rva-clerigos-apartments-port.en-gb.html,Pkr,Booking.Com
Rome,Chang-Bradley Hotel,Average,6.9,3158,81800 Shelby Grove Apt. 316,Available,https://www.booking.com/hotel/c30e1165.html,Pkr,Booking.Com
Roldanillo,Cocli Hotel Roldanillo,Very Good,8.38,13,Roldanillo,Available,https://www.booking.com/hotel/co/cocli-roldanillo1.en-gb.html,Pkr,Booking.Com
San Luis Potosi,Hotel Sandâ´S San Luis,Fabulous,8.78,687,San Luis PotosÃ­,Available,https://www.booking.com/hotel/mx/sands-san-luis.en-gb.html,Pkr,Booking.Com
Florianopolis,Chalã©S Magia Do Campeche,Exceptional,9.69,144,"Campeche, FlorianÃ³polis",Available,https://www.booking.com/hotel/br/chales-magia-do-campeche.en-gb.html,Pkr,Booking.Com
Barcelona,Evans-Myers Hotel,Poor,5.6,2991,02266 Sylvia Hollow Suite 568,Available,https://www.booking.com/hotel/cea04547.html,Pkr,Booking.Com
Recco,Manuelina Taste Hotel,Very Good,8.18,415,Recco,Available,https://www.booking.com/hotel/it/la-villa-manuelina.en-gb.html,Pkr,Booking.Com
Stirling,Wallace Apartment,Very Good,8.38,258,Stirling,Available,https://www.booking.com/hotel/gb/wallace-apartment.en-gb.html,Pkr,Booking.Com
San Sebastián-Suburb,Pension Kursaal,Superb,9.09,1668,"Gros, Donostia-San SebastiÃ¡n",Available,https://www.booking.com/hotel/es/pension-kursaal-de-pensiones-con-encanto.en-gb.html,Pkr,Booking.Com
Berlin,Taylor-Fletcher Hotel,Average,6.9,2074,0525 Moore Circle Apt. 110,Unavailable,https://www.booking.com/hotel/85b58ffe.html,Pkr,Booking.Com
Den Bosch,Hotel Ryder I Den Bosch - Vught,Superb,9.19,1073,Den Bosch,Available,https://www.booking.com/hotel/nl/ryder.en-gb.html,Pkr,Booking.Com
Augsburg,Super 8 By Wyndham Augsburg,Very Good,8.08,5668,Augsburg,Available,https://www.booking.com/hotel/de/super-8-by-wyndham-augsburg.en-gb.html,Pkr,Booking.Com
Gyeongju,Dongparang Hanok Stay,Superb,9.09,116,Gyeongju,Available,https://www.booking.com/hotel/kr/dongparang-gyeongjusi1.en-gb.html,Pkr,Booking.Com
Berlin,"Perez, Collins and Ponce Hotel",Good,7.6,1053,8271 Brandon Rue,Available,https://www.booking.com/hotel/8fa4bc5d.html,Pkr,Booking.Com
Sanlúcar De Barrameda,La Pandorga,Exceptional,9.89,29,SanlÃºcar de Barrameda,Available,https://www.booking.com/hotel/es/la-pandorga-sanlucar-de-barrameda.en-gb.html,Pkr,Booking.Com
Rodez,Le Saint Amans,Superb,9.29,69,Rodez,Available,https://www.booking.com/hotel/fr/le-saint-amans.en-gb.html,Pkr,Booking.Com
Brighton,Holiday Inn Brighton Seafront By Ihg,Good,7.37,5068,"Seafront, Brighton & Hove",Available,https://www.booking.com/hotel/gb/holidayinnbrighton.en-gb.html,Pkr,Booking.Com
Phuket,Garcia-Stone Hotel,Excellent,9,137,3803 Smith Streets,Unavailable,https://www.booking.com/hotel/52e4235e.html,Pkr,Booking.Com
Agra,Hotel Elinor By Dazzling Hotels & Resorts,Superb,9.39,190,Agra,Available,https://www.booking.com/hotel/in/elinor-by-dazzling-hotels-amp-resorts.en-gb.html,Pkr,Booking.Com
Kazan,Hotel Bagira,Good,7.87,56,KazanlÅ­k,Available,https://www.booking.com/hotel/bg/bagira.en-gb.html,Pkr,Booking.Com
Huế,Ttc Imperial Hotel,Superb,9.09,1008,Hue,Available,https://www.booking.com/hotel/vn/imperial-hue-hue-city.en-gb.html,Pkr,Booking.Com
Rome,"Pope, Lewis and Wall Hotel",Very Good,8.3,950,849 Ferguson Court,Available,https://www.booking.com/hotel/2db60be5.html,Pkr,Booking.Com
Vitoria,Slaviero Vitória,Good,7.57,966,Vitória,Available,https://www.booking.com/hotel/br/slaviero-la-residence.en-gb.html,Pkr,Booking.Com
Latina,A Casa Di Gigi,Fabulous,8.98,82,Latina,Available,https://www.booking.com/hotel/it/a-casa-di-gigi-latina.en-gb.html,Pkr,Booking.Com
Podgorica,Hotel Keto,Very Good,8.08,762,Podgorica,Available,https://www.booking.comhttps://www.booking.com/hotel/me/keto.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9wb2Rnb3JpY2FIM1gEaLUBiAEBmAEzuAEHyAEN2AED6AEB-AEBiAIBqAIBuAK9rvTHBsACAdICJDI5ZDllNGQ4LTBiNzYtNGVkMC1iYjQ3LTNkZWUxNDQzNWYwM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=b3c9821e8b0100fb&srepoch=1761417023&from=searchresults,Pkr,Booking.Com
Brussels,Ray-Rodriguez Hotel,Average,6,1302,296 Bryan Track Suite 678,Unavailable,https://www.booking.com/hotel/8c641130.html,Pkr,Booking.Com
Colombo,Sofia Colombo City Hotel,Fabulous,8.78,1920,Colombo,Available,https://www.booking.com/hotel/lk/sofia-colombo-city.en-gb.html,Pkr,Booking.Com
Kyiv,Iq Hotel,Superb,9.09,3064,"Solomjanskyj, Kyiv",Available,https://www.booking.com/hotel/ua/iq.en-gb.html,Pkr,Booking.Com
Maastricht,Amrã¢Th Grand Hotel De LâEmpereur,Good,7.87,3320,"Wijck, Maastricht",Available,https://www.booking.com/hotel/nl/empereur.en-gb.html,Pkr,Booking.Com
Rome,"Ray, Sosa and Dean Hotel",Excellent,9.2,1274,021 Aaron Alley,Unavailable,https://www.booking.com/hotel/207877a4.html,Pkr,Booking.Com
Lagos-Suburb,"Brisa Do Mar - Apartments - T1 With Garden & Ac Near The Sea, Lagos",Exceptional,9.89,106,Lagos,Available,https://www.booking.com/hotel/pt/brisa-do-mar-lagos.en-gb.html,Pkr,Booking.Com
New Plymouth,"Location, Location, Location!",Fabulous,8.98,16,New Plymouth,Available,https://www.booking.com/hotel/nz/location-location-location-new-plymouth.en-gb.html,Pkr,Booking.Com
Wroclaw,Hotel Altus Palace - Destigo Hotels,Superb,9.29,3658,"Stare Miasto, Wrocław",Available,https://www.booking.comhttps://www.booking.com/hotel/pl/altus-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF93cm9jbGF3SDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC_aX4xwbAAgHSAiQ0MjAwOWY0Ny02Njc3LTQ1MDgtYTk2ZS1kYzg4N2Y3NjlmMjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=c650573e435314fc&srepoch=1761481470&from=searchresults,Pkr,Booking.Com
Rome,"Lawrence, Miller and Gamble Hotel",Average,6.6,2939,6562 Steven Road,Unavailable,https://www.booking.com/hotel/2c36394b.html,Pkr,Booking.Com
Enna,Hotel Federico Ii,Very Good,8.28,372,Enna,Available,https://www.booking.com/hotel/it/federico-ii-palace.en-gb.html,Pkr,Booking.Com
Gabon Towns,Oaks Townsville Gateway Suites,Very Good,8.58,1407,Townsville,Available,https://www.booking.com/hotel/au/oaks-gateway-on-palmer.en-gb.html,Pkr,Booking.Com
Olsztyn,Apartament Ukiel No9 Z Prywatnym DostäPem Do Jeziora I SiåOwniä,Exceptional,9.79,29,Olsztyn,Available,https://www.booking.com/hotel/pl/apartament-ukiel-no9-z-prywata-plaza-i-silownia.en-gb.html,Pkr,Booking.Com
Brussels,"Bennett, Mercado and Ramirez Hotel",Good,7.2,3504,448 Allen Burgs,Available,https://www.booking.com/hotel/330a3780.html,Pkr,Booking.Com
Navi Mumbai,"Fortune Select Exotica, Navi Mumbai - Member Itc Hotels' Group",Good,7.97,284,"Vashi, Navi Mumbai",Available,https://www.booking.com/hotel/in/fortune-select-exotica.en-gb.html,Pkr,Booking.Com
Rabat-Suburb,Mercure Shéhérazade Rabat,Good,7.27,431,"Hassan, Rabat",Available,https://www.booking.com/hotel/ma/mercure-sheherazade.en-gb.html,Pkr,Booking.Com
St Polten-Suburb,City Lounge Appartement Am Hauptbahnhof,Very Good,8.58,57,Sankt PÃ¶lten,Available,https://www.booking.com/hotel/at/city-lounge-appartement-am-hauptbahnhof.en-gb.html,Pkr,Booking.Com
Barcelona,"Smith, Fox and Morales Hotel",Very Good,8.4,2302,118 Sandra Place Suite 648,Available,https://www.booking.com/hotel/024ebe5e.html,Pkr,Booking.Com
Plymouth,"New 2024 Modern Luxury Holiday Home On The Beach In Devon - Free Parking, Pets Welcome, Sleeps 10",Fabulous,8.68,10,Plymouth,Available,https://www.booking.com/hotel/gb/modern-luxury-holiday-home-on-the-beach-in-devon.en-gb.html,Pkr,Booking.Com
Les Sables D'Olonne,Semaphore Plat - Maisonnette -Residence - Piscine,Very Good,8.08,8,Les Sables-dÊ¼Olonne,Available,https://www.booking.com/hotel/fr/semaphore-plat-maisonnette-residence-piscine.en-gb.html,Pkr,Booking.Com
Lodz,Arche Hotel Tobaco Łódź,Fabulous,8.98,2966,Łódź,Available,https://www.booking.com/hotel/pl/tabaco.en-gb.html,Pkr,Booking.Com
Barcelona,Collins Inc Hotel,Poor,5.1,3955,387 Barbara Passage,Available,https://www.booking.com/hotel/783846ef.html,Pkr,Booking.Com
Bilbao,Latroupe La Granja,Fabulous,8.88,7192,"Ensanche, Bilbao",Available,https://www.booking.com/hotel/es/latroupe-la-granja.en-gb.html,Pkr,Booking.Com
Teresopolis,Pousada Por Do Sol,Fabulous,8.68,26,TeresÃ³polis,Available,https://www.booking.com/hotel/br/pousada-por-do-sol-teresopolis.en-gb.html,Pkr,Booking.Com
Baltimore,Baltimore Marriott Waterfront,Fabulous,8.88,703,"Harbor East, Baltimore",Available,https://www.booking.com/hotel/us/baltimore-marriott-waterfront.en-gb.html,Pkr,Booking.Com
Berlin,"Williamson, Bishop and Campbell Hotel",Average,6.3,1418,46415 Keith Meadow Suite 243,Unavailable,https://www.booking.com/hotel/e4474e79.html,Pkr,Booking.Com
Dhaka,Hotel West Valley - Baridhara,Very Good,8.18,119,Dhaka,Available,https://www.booking.comhttps://www.booking.com/hotel/bd/west-valley-dhaka.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaGFrYUgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuSn-McGwAIB0gIkNTMzZmIzOTQtOWMyZi00NjI5LWEzOTUtZDY5OWY4YjJiYmYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=2eef57b2fd050223&srepoch=1761481701&from=searchresults,Pkr,Booking.Com
Suzhou-Suburb,Citadines Xinghai Suzhou,Very Good,8.58,243,"Suzhou Industrial Park, Suzhou (Suzhou Industrial Park)",Available,https://www.booking.com/hotel/cn/citadines-suzhou-xinghai.en-gb.html,Pkr,Booking.Com
Tucuman,Amérian Tucuman,Very Good,8.08,258,San Miguel de Tucumán,Available,https://www.booking.com/hotel/ar/amerian-tucuman-apart.en-gb.html,Pkr,Booking.Com
Berlin,Herrera-Bell Hotel,Excellent,9.1,2588,11589 Diane Lodge,Available,https://www.booking.com/hotel/8e1d70dd.html,Pkr,Booking.Com
Huế,Hue Nino Hotel,Superb,9.09,1783,Hue,Available,https://www.booking.com/hotel/vn/hue-nino.en-gb.html,Pkr,Booking.Com
Brighton,Vesto Stays Brighton,Very Good,8.18,12,"Brighton City Centre, Brighton & Hove",Available,https://www.booking.com/hotel/gb/vesto-stays-brighton.en-gb.html,Pkr,Booking.Com
Cebu City,Cebu Parklane International Hotel,Very Good,8.18,1309,"Lahug, Cebu City",Available,https://www.booking.com/hotel/ph/cebu-parklane-international.en-gb.html,Pkr,Booking.Com
Barcelona,"Jones, Hall and Swanson Hotel",Average,6.3,2768,49737 Anna Land,Available,https://www.booking.com/hotel/f0347444.html,Pkr,Booking.Com
Valladolid,Wow Apartamentos Valladolid,Superb,9.29,235,"Valladolid City Centre, Valladolid",Available,https://www.booking.com/hotel/es/apartamentos-wow-valladolid.en-gb.html,Pkr,Booking.Com
Dijon,Best Western Dijon Centre Gare,Very Good,8.08,884,Dijon,Available,https://www.booking.com/hotel/fr/kyriad-dijon-centre-dijon.en-gb.html,Pkr,Booking.Com
Dublin-Suburb,Modern Ensuite Double Bedroom In Dundrum,Fabulous,8.98,22,Dublin,Available,https://www.booking.com/hotel/ie/modern-ensuite-double-bedroom-in-dundrum.en-gb.html,Pkr,Booking.Com
Amsterdam,Santiago LLC Hotel,Good,7.5,3515,5665 Morgan Ranch,Unavailable,https://www.booking.com/hotel/819c3538.html,Pkr,Booking.Com
Novi Sad,Modern Living Apts - Cozy Loft In The City Center,Superb,9.09,15,Novi Sad,Available,https://www.booking.com/hotel/rs/modern-living-apts-cozy-loft-in-the-city-center.en-gb.html,Pkr,Booking.Com
Antofagasta,Alto Del Sol Costanera Antofagasta,Fabulous,8.68,642,Antofagasta,Available,https://www.booking.com/hotel/cl/alto-del-sol-costanera.en-gb.html,Pkr,Booking.Com
